,date,trend,num_victims,data_copy
159,2014-06-09,138.55703177472847,147.0,2014-06-09
160,2014-06-10,138.61431310854113,102.0,2014-06-10
161,2014-06-11,138.6715944423538,147.0,2014-06-11
162,2014-06-12,138.7288757761665,114.0,2014-06-12
163,2014-06-13,138.78615710997914,121.0,2014-06-13
164,2014-06-14,138.84343844379183,157.0,2014-06-14
165,2014-06-15,138.9007197776045,153.0,2014-06-15
166,2014-06-16,138.95800111141716,139.0,2014-06-16
167,2014-06-17,139.01528244522981,115.0,2014-06-17
168,2014-06-18,139.0725637790425,120.0,2014-06-18
169,2014-06-19,139.12984511285518,131.0,2014-06-19
170,2014-06-20,139.18712644666783,134.0,2014-06-20
171,2014-06-21,139.24440778048051,169.0,2014-06-21
172,2014-06-22,139.30168911429317,172.0,2014-06-22
173,2014-06-23,139.35897044810585,143.0,2014-06-23
174,2014-06-24,139.41625178191853,158.0,2014-06-24
175,2014-06-25,139.4735331157312,135.0,2014-06-25
176,2014-06-26,139.53081444954387,147.0,2014-06-26
177,2014-06-27,139.58809578335655,142.0,2014-06-27
178,2014-06-28,139.6453771171692,174.0,2014-06-28
179,2014-06-29,139.70265845098186,201.0,2014-06-29
180,2014-06-30,139.75993978479454,151.0,2014-06-30
181,2014-07-01,139.81722111860722,125.0,2014-07-01
182,2014-07-02,139.87450245241988,145.0,2014-07-02
183,2014-07-03,139.93178378623256,143.0,2014-07-03
184,2014-07-04,139.9890651200452,192.0,2014-07-04
185,2014-07-05,140.0463464538579,250.0,2014-07-05
186,2014-07-06,140.10362778767058,214.0,2014-07-06
187,2014-07-07,140.16090912148323,170.0,2014-07-07
188,2014-07-08,140.2181904552959,180.0,2014-07-08
189,2014-07-09,140.2754717891086,146.0,2014-07-09
190,2014-07-10,140.33275312292125,115.0,2014-07-10
191,2014-07-11,140.3900344567339,126.0,2014-07-11
192,2014-07-12,140.44731579054658,179.0,2014-07-12
193,2014-07-13,140.50459712435926,212.0,2014-07-13
194,2014-07-14,140.56187845817192,180.0,2014-07-14
195,2014-07-15,140.6191597919846,183.0,2014-07-15
196,2014-07-16,140.67644112579725,133.0,2014-07-16
197,2014-07-17,140.73372245960994,153.0,2014-07-17
198,2014-07-18,140.7910037934226,152.0,2014-07-18
199,2014-07-19,140.7549995356572,175.0,2014-07-19
200,2014-07-20,140.71899527789182,201.0,2014-07-20
201,2014-07-21,140.68299102012642,150.0,2014-07-21
202,2014-07-22,140.64698676236102,194.0,2014-07-22
203,2014-07-23,140.6109825045956,167.0,2014-07-23
204,2014-07-24,140.57497824683023,173.0,2014-07-24
205,2014-07-25,140.53897398906483,161.0,2014-07-25
206,2014-07-26,140.50296973129943,195.0,2014-07-26
207,2014-07-27,140.46696547353403,162.0,2014-07-27
208,2014-07-28,140.43096121576863,165.0,2014-07-28
209,2014-07-29,140.39495695800323,184.0,2014-07-29
210,2014-07-30,140.35895270023784,181.0,2014-07-30
211,2014-07-31,140.32294844247244,168.0,2014-07-31
212,2014-08-01,140.28694418470704,187.0,2014-08-01
213,2014-08-02,140.25093992694167,205.0,2014-08-02
214,2014-08-03,140.21493566917627,210.0,2014-08-03
215,2014-08-04,140.17893141141087,177.0,2014-08-04
216,2014-08-05,140.14292715364547,156.0,2014-08-05
217,2014-08-06,140.10692289588007,169.0,2014-08-06
218,2014-08-07,140.07091863811468,144.0,2014-08-07
219,2014-08-08,140.03491438034928,182.0,2014-08-08
220,2014-08-09,139.99891012258388,169.0,2014-08-09
221,2014-08-10,139.96290586481848,208.0,2014-08-10
222,2014-08-11,139.92690160705308,164.0,2014-08-11
223,2014-08-12,139.89089734928768,153.0,2014-08-12
224,2014-08-13,139.85489309152229,187.0,2014-08-13
225,2014-08-14,139.8188888337569,144.0,2014-08-14
226,2014-08-15,139.78288457599152,159.0,2014-08-15
227,2014-08-16,139.74688031822612,183.0,2014-08-16
228,2014-08-17,139.71087606046072,218.0,2014-08-17
229,2014-08-18,139.67487180269532,159.0,2014-08-18
230,2014-08-19,139.63886754492992,162.0,2014-08-19
231,2014-08-20,139.60286328716452,187.0,2014-08-20
232,2014-08-21,139.56685902939913,155.0,2014-08-21
233,2014-08-22,139.53085477163373,165.0,2014-08-22
234,2014-08-23,139.49485051386833,196.0,2014-08-23
235,2014-08-24,139.45884625610293,204.0,2014-08-24
236,2014-08-25,139.42284199833753,167.0,2014-08-25
237,2014-08-26,139.38683774057213,142.0,2014-08-26
238,2014-08-27,139.35083348280676,134.0,2014-08-27
239,2014-08-28,139.31482922504136,133.0,2014-08-28
240,2014-08-29,139.27882496727597,157.0,2014-08-29
241,2014-08-30,139.24282070951057,140.0,2014-08-30
242,2014-08-31,139.20681645174517,202.0,2014-08-31
243,2014-09-01,139.17081219397977,180.0,2014-09-01
244,2014-09-02,139.13480793621437,160.0,2014-09-02
245,2014-09-03,139.09880367844897,156.0,2014-09-03
246,2014-09-04,139.06279942068358,130.0,2014-09-04
247,2014-09-05,139.02679516291818,162.0,2014-09-05
248,2014-09-06,138.99079090515278,235.0,2014-09-06
249,2014-09-07,138.8499744664727,150.0,2014-09-07
250,2014-09-08,138.70915802779263,153.0,2014-09-08
251,2014-09-09,138.56834158911255,127.0,2014-09-09
252,2014-09-10,138.42752515043247,165.0,2014-09-10
253,2014-09-11,138.28670871175237,187.0,2014-09-11
254,2014-09-12,138.1458922730723,147.0,2014-09-12
255,2014-09-13,138.00507583439222,185.0,2014-09-13
256,2014-09-14,137.86425939571214,204.0,2014-09-14
257,2014-09-15,137.72344295703206,169.0,2014-09-15
258,2014-09-16,137.58262651835196,136.0,2014-09-16
259,2014-09-17,137.44181007967188,145.0,2014-09-17
260,2014-09-18,137.3009936409918,161.0,2014-09-18
261,2014-09-19,137.16017720231173,161.0,2014-09-19
262,2014-09-20,137.01936076363165,198.0,2014-09-20
263,2014-09-21,136.87854432495155,204.0,2014-09-21
264,2014-09-22,136.73772788627147,125.0,2014-09-22
265,2014-09-23,136.5969114475914,121.0,2014-09-23
266,2014-09-24,136.45609500891132,162.0,2014-09-24
267,2014-09-25,136.31527857023124,151.0,2014-09-25
268,2014-09-26,136.17446213155114,164.0,2014-09-26
269,2014-09-27,136.03364569287106,189.0,2014-09-27
270,2014-09-28,135.89282925419099,205.0,2014-09-28
271,2014-09-29,135.7520128155109,148.0,2014-09-29
272,2014-09-30,135.61119637683083,155.0,2014-09-30
273,2014-10-01,135.47037993815073,161.0,2014-10-01
274,2014-10-02,135.32956349947065,140.0,2014-10-02
275,2014-10-03,135.18874706079058,151.0,2014-10-03
276,2014-10-04,135.04793062211047,146.0,2014-10-04
277,2014-10-05,134.9071141834304,187.0,2014-10-05
278,2014-10-06,134.76629774475032,128.0,2014-10-06
279,2014-10-07,134.62548130607024,145.0,2014-10-07
280,2014-10-08,134.48466486739017,143.0,2014-10-08
281,2014-10-09,134.34384842871006,137.0,2014-10-09
282,2014-10-10,134.20303199002998,133.0,2014-10-10
283,2014-10-11,134.0622155513499,182.0,2014-10-11
284,2014-10-12,133.92139911266983,147.0,2014-10-12
285,2014-10-13,133.78058267398976,172.0,2014-10-13
286,2014-10-14,133.63976623530965,194.0,2014-10-14
287,2014-10-15,133.49894979662957,141.0,2014-10-15
288,2014-10-16,133.3581333579495,130.0,2014-10-16
289,2014-10-17,133.2173169192694,174.0,2014-10-17
290,2014-10-18,133.07650048058932,156.0,2014-10-18
291,2014-10-19,132.93568404190924,162.0,2014-10-19
292,2014-10-20,132.79486760322916,170.0,2014-10-20
293,2014-10-21,132.6540511645491,133.0,2014-10-21
294,2014-10-22,132.51323472586898,151.0,2014-10-22
295,2014-10-23,132.37241828718894,139.0,2014-10-23
296,2014-10-24,132.23160184850883,143.0,2014-10-24
297,2014-10-25,132.09078540982875,207.0,2014-10-25
298,2014-10-26,131.94996895894525,172.0,2014-10-26
299,2014-10-27,131.80915250806171,154.0,2014-10-27
300,2014-10-28,131.6683360571782,120.0,2014-10-28
301,2014-10-29,131.52751960629467,147.0,2014-10-29
302,2014-10-30,131.38670315541114,106.0,2014-10-30
303,2014-10-31,131.2458867045276,125.0,2014-10-31
304,2014-11-01,131.1050702536441,143.0,2014-11-01
305,2014-11-02,130.9642538027606,117.0,2014-11-02
306,2014-11-03,130.82343735187706,109.0,2014-11-03
307,2014-11-04,130.68262090099353,120.0,2014-11-04
308,2014-11-05,130.54180445011002,141.0,2014-11-05
309,2014-11-06,130.4009879992265,110.0,2014-11-06
310,2014-11-07,130.26017154834295,124.0,2014-11-07
311,2014-11-08,130.11935509745942,181.0,2014-11-08
312,2014-11-09,129.9785386465759,178.0,2014-11-09
313,2014-11-10,129.8377221956924,142.0,2014-11-10
314,2014-11-11,129.69690574480887,159.0,2014-11-11
315,2014-11-12,129.55608929392534,141.0,2014-11-12
316,2014-11-13,129.41527284304183,104.0,2014-11-13
317,2014-11-14,129.2744563921583,96.0,2014-11-14
318,2014-11-15,129.1336399412748,157.0,2014-11-15
319,2014-11-16,128.99282349039126,148.0,2014-11-16
320,2014-11-17,128.85200703950773,103.0,2014-11-17
321,2014-11-18,128.71119058862422,108.0,2014-11-18
322,2014-11-19,128.57037413774069,87.0,2014-11-19
323,2014-11-20,128.42955768685718,89.0,2014-11-20
324,2014-11-21,128.28874123597362,95.0,2014-11-21
325,2014-11-22,128.1479247850901,123.0,2014-11-22
326,2014-11-23,128.0071083342066,144.0,2014-11-23
327,2014-11-24,127.86629188332309,78.0,2014-11-24
328,2014-11-25,127.72547543243955,99.0,2014-11-25
329,2014-11-26,127.58465898155602,85.0,2014-11-26
330,2014-11-27,127.44384253067251,86.0,2014-11-27
331,2014-11-28,127.30302607978899,90.0,2014-11-28
332,2014-11-29,127.16220962890546,128.0,2014-11-29
333,2014-11-30,127.02139317802192,123.0,2014-11-30
334,2014-12-01,126.88057672713842,90.0,2014-12-01
335,2014-12-02,126.7397602762549,78.0,2014-12-02
336,2014-12-03,126.59894382537138,78.0,2014-12-03
337,2014-12-04,126.45812737448784,85.0,2014-12-04
338,2014-12-05,126.31731092360431,103.0,2014-12-05
339,2014-12-06,126.1764944727208,104.0,2014-12-06
340,2014-12-07,126.03567802183728,116.0,2014-12-07
341,2014-12-08,125.89486157095375,78.0,2014-12-08
342,2014-12-09,125.75404512007022,80.0,2014-12-09
343,2014-12-10,125.61322866918671,81.0,2014-12-10
344,2014-12-11,125.47241221830319,66.0,2014-12-11
345,2014-12-12,125.33159576741966,117.0,2014-12-12
346,2014-12-13,125.19077931653612,117.0,2014-12-13
347,2014-12-14,125.04996286565262,109.0,2014-12-14
348,2014-12-15,124.91712396619437,105.0,2014-12-15
349,2014-12-16,124.78428506673612,84.0,2014-12-16
350,2014-12-17,124.65144616727788,101.0,2014-12-17
351,2014-12-18,124.51860726781963,83.0,2014-12-18
352,2014-12-19,124.38576836836137,96.0,2014-12-19
353,2014-12-20,124.25292946890312,111.0,2014-12-20
354,2014-12-21,124.1200905694449,122.0,2014-12-21
355,2014-12-22,123.98725166998665,135.0,2014-12-22
356,2014-12-23,123.8544127705284,110.0,2014-12-23
357,2014-12-24,123.72157387107015,99.0,2014-12-24
358,2014-12-25,123.5887349716119,75.0,2014-12-25
359,2014-12-26,123.45589607215368,111.0,2014-12-26
360,2014-12-27,123.3230571726954,142.0,2014-12-27
361,2014-12-28,123.19021827323716,139.0,2014-12-28
362,2014-12-29,123.05737937377893,92.0,2014-12-29
363,2014-12-30,122.92454047432068,73.0,2014-12-30
364,2014-12-31,122.79170157486243,91.0,2014-12-31
365,2015-01-01,122.65886267540418,188.0,2015-01-01
366,2015-01-02,122.52602377594593,94.0,2015-01-02
367,2015-01-03,122.3931848764877,104.0,2015-01-03
368,2015-01-04,122.26034597702944,115.0,2015-01-04
369,2015-01-05,122.1275070775712,79.0,2015-01-05
370,2015-01-06,121.99466817811295,102.0,2015-01-06
371,2015-01-07,121.8618292786547,77.0,2015-01-07
372,2015-01-08,121.72899037919645,92.0,2015-01-08
373,2015-01-09,121.5961514797382,99.0,2015-01-09
374,2015-01-10,121.46331258027995,82.0,2015-01-10
375,2015-01-11,121.3304736808217,119.0,2015-01-11
376,2015-01-12,121.19763478136346,68.0,2015-01-12
377,2015-01-13,121.06479588190521,93.0,2015-01-13
378,2015-01-14,120.93195698244696,88.0,2015-01-14
379,2015-01-15,120.79911808298871,109.0,2015-01-15
380,2015-01-16,120.66627918353046,94.0,2015-01-16
381,2015-01-17,120.53344028407221,112.0,2015-01-17
382,2015-01-18,120.40060138461396,108.0,2015-01-18
383,2015-01-19,120.26776248515571,118.0,2015-01-19
384,2015-01-20,120.13492358569746,132.0,2015-01-20
385,2015-01-21,120.00208468623921,86.0,2015-01-21
386,2015-01-22,119.86924578678098,80.0,2015-01-22
387,2015-01-23,119.73640688732273,84.0,2015-01-23
388,2015-01-24,119.60356798786448,106.0,2015-01-24
389,2015-01-25,119.47072908840623,98.0,2015-01-25
390,2015-01-26,119.337890188948,90.0,2015-01-26
391,2015-01-27,119.20505128948973,82.0,2015-01-27
392,2015-01-28,119.07221239003148,83.0,2015-01-28
393,2015-01-29,118.93937349057326,81.0,2015-01-29
394,2015-01-30,118.80653459111498,94.0,2015-01-30
395,2015-01-31,118.67369569165676,83.0,2015-01-31
396,2015-02-01,118.5408567921985,108.0,2015-02-01
397,2015-02-02,118.50608021872777,79.0,2015-02-02
398,2015-02-03,118.47130364525707,66.0,2015-02-03
399,2015-02-04,118.43652707178636,68.0,2015-02-04
400,2015-02-05,118.40175049831565,80.0,2015-02-05
401,2015-02-06,118.36697392484493,82.0,2015-02-06
402,2015-02-07,118.33219735137422,99.0,2015-02-07
403,2015-02-08,118.29742077790351,126.0,2015-02-08
404,2015-02-09,118.2626442044328,79.0,2015-02-09
405,2015-02-10,118.22786763096208,93.0,2015-02-10
406,2015-02-11,118.19309105749137,73.0,2015-02-11
407,2015-02-12,118.15831448402066,68.0,2015-02-12
408,2015-02-13,118.12353791054996,66.0,2015-02-13
409,2015-02-14,118.08876133707923,84.0,2015-02-14
410,2015-02-15,118.05398476360853,111.0,2015-02-15
411,2015-02-16,118.01920819013782,73.0,2015-02-16
412,2015-02-17,117.98443161666711,71.0,2015-02-17
413,2015-02-18,117.94965504319639,76.0,2015-02-18
414,2015-02-19,117.91487846972568,79.0,2015-02-19
415,2015-02-20,117.88010189625497,59.0,2015-02-20
416,2015-02-21,117.84532532278426,73.0,2015-02-21
417,2015-02-22,117.81054874931354,107.0,2015-02-22
418,2015-02-23,117.77577217584283,90.0,2015-02-23
419,2015-02-24,117.74099560237212,58.0,2015-02-24
420,2015-02-25,117.70621902890142,86.0,2015-02-25
421,2015-02-26,117.6714424554307,69.0,2015-02-26
422,2015-02-27,117.63666588195998,76.0,2015-02-27
423,2015-02-28,117.60188930848928,98.0,2015-02-28
424,2015-03-01,117.56711273501857,114.0,2015-03-01
425,2015-03-02,117.53233616154785,95.0,2015-03-02
426,2015-03-03,117.49755958807714,102.0,2015-03-03
427,2015-03-04,117.46278301460643,80.0,2015-03-04
428,2015-03-05,117.42800644113572,70.0,2015-03-05
429,2015-03-06,117.393229867665,72.0,2015-03-06
430,2015-03-07,117.35845329419429,142.0,2015-03-07
431,2015-03-08,117.32367672072358,130.0,2015-03-08
432,2015-03-09,117.28890014725287,94.0,2015-03-09
433,2015-03-10,117.25412357378215,100.0,2015-03-10
434,2015-03-11,117.21934700031144,112.0,2015-03-11
435,2015-03-12,117.18457042684074,79.0,2015-03-12
436,2015-03-13,117.14979385337003,116.0,2015-03-13
437,2015-03-14,117.1150172798993,133.0,2015-03-14
438,2015-03-15,117.0802407064286,135.0,2015-03-15
439,2015-03-16,117.04546413295789,94.0,2015-03-16
440,2015-03-17,117.01068755948718,95.0,2015-03-17
441,2015-03-18,116.97591098601646,121.0,2015-03-18
442,2015-03-19,116.94113441254575,77.0,2015-03-19
443,2015-03-20,116.90635783907504,112.0,2015-03-20
444,2015-03-21,116.87158126560433,135.0,2015-03-21
445,2015-03-22,116.83680469213361,120.0,2015-03-22
446,2015-03-23,116.80202811866293,76.0,2015-03-23
447,2015-03-24,116.8152013689277,117.0,2015-03-24
448,2015-03-25,116.82837461919249,89.0,2015-03-25
449,2015-03-26,116.84154786945727,101.0,2015-03-26
450,2015-03-27,116.85472111972204,105.0,2015-03-27
451,2015-03-28,116.86789436998684,131.0,2015-03-28
452,2015-03-29,116.88106762025163,121.0,2015-03-29
453,2015-03-30,116.89424087051641,106.0,2015-03-30
454,2015-03-31,116.9074141207812,121.0,2015-03-31
455,2015-04-01,116.92058737104597,101.0,2015-04-01
456,2015-04-02,116.93376062131075,120.0,2015-04-02
457,2015-04-03,116.94693387157555,126.0,2015-04-03
458,2015-04-04,116.96010712184034,130.0,2015-04-04
459,2015-04-05,116.97328037210511,147.0,2015-04-05
460,2015-04-06,116.9864536223699,123.0,2015-04-06
461,2015-04-07,116.99962687263468,95.0,2015-04-07
462,2015-04-08,117.01280012289946,100.0,2015-04-08
463,2015-04-09,117.02597337316426,88.0,2015-04-09
464,2015-04-10,117.03914662342903,100.0,2015-04-10
465,2015-04-11,117.05231987369382,115.0,2015-04-11
466,2015-04-12,117.0654931239586,139.0,2015-04-12
467,2015-04-13,117.07866637422339,132.0,2015-04-13
468,2015-04-14,117.09183962448816,91.0,2015-04-14
469,2015-04-15,117.10501287475296,96.0,2015-04-15
470,2015-04-16,117.11818612501774,96.0,2015-04-16
471,2015-04-17,117.13135937528253,136.0,2015-04-17
472,2015-04-18,117.1445326255473,182.0,2015-04-18
473,2015-04-19,117.15770587581208,155.0,2015-04-19
474,2015-04-20,117.17087912607688,95.0,2015-04-20
475,2015-04-21,117.18405237634167,0.0,2015-04-21
476,2015-04-22,117.19722562660645,107.0,2015-04-22
477,2015-04-23,117.21039887687122,93.0,2015-04-23
478,2015-04-24,117.22357212713601,86.0,2015-04-24
479,2015-04-25,117.2367453774008,123.0,2015-04-25
480,2015-04-26,117.2499186276656,134.0,2015-04-26
481,2015-04-27,117.26309187793038,129.0,2015-04-27
482,2015-04-28,117.27626512819515,102.0,2015-04-28
483,2015-04-29,117.28943837845993,127.0,2015-04-29
484,2015-04-30,117.30261162872472,103.0,2015-04-30
485,2015-05-01,117.31578487898952,112.0,2015-05-01
486,2015-05-02,117.32895812925429,119.0,2015-05-02
487,2015-05-03,117.34213137951907,154.0,2015-05-03
488,2015-05-04,117.35530462978386,110.0,2015-05-04
489,2015-05-05,117.36847788004864,110.0,2015-05-05
490,2015-05-06,117.38165113031341,135.0,2015-05-06
491,2015-05-07,117.3948243805782,115.0,2015-05-07
492,2015-05-08,117.407997630843,86.0,2015-05-08
493,2015-05-09,117.42117088110778,158.0,2015-05-09
494,2015-05-10,117.43434413137257,163.0,2015-05-10
495,2015-05-11,117.44751738163734,108.0,2015-05-11
496,2015-05-12,117.46069063190212,121.0,2015-05-12
497,2015-05-13,117.47386387832981,131.0,2015-05-13
498,2015-05-14,117.48703712475749,95.0,2015-05-14
499,2015-05-15,117.50021037118518,114.0,2015-05-15
500,2015-05-16,117.51338361761286,152.0,2015-05-16
501,2015-05-17,117.52655686404051,184.0,2015-05-17
502,2015-05-18,117.5397301104682,129.0,2015-05-18
503,2015-05-19,117.55290335689588,114.0,2015-05-19
504,2015-05-20,117.56607660332357,131.0,2015-05-20
505,2015-05-21,117.57924984975125,115.0,2015-05-21
506,2015-05-22,117.59242309617893,109.0,2015-05-22
507,2015-05-23,117.60559634260659,137.0,2015-05-23
508,2015-05-24,117.61876958903427,169.0,2015-05-24
509,2015-05-25,117.63194283546196,173.0,2015-05-25
510,2015-05-26,117.64511608188964,170.0,2015-05-26
511,2015-05-27,117.65828932831732,117.0,2015-05-27
512,2015-05-28,117.67146257474498,115.0,2015-05-28
513,2015-05-29,117.68463582117266,112.0,2015-05-29
514,2015-05-30,117.69780906760035,163.0,2015-05-30
515,2015-05-31,117.71098231402803,165.0,2015-05-31
516,2015-06-01,117.72415556045571,114.0,2015-06-01
517,2015-06-02,117.7373288068834,103.0,2015-06-02
518,2015-06-03,117.75050205331105,100.0,2015-06-03
519,2015-06-04,117.76367529973874,96.0,2015-06-04
520,2015-06-05,117.77684854616642,89.0,2015-06-05
521,2015-06-06,117.7900217925941,189.0,2015-06-06
522,2015-06-07,117.80319503902179,155.0,2015-06-07
523,2015-06-08,117.81636828544944,130.0,2015-06-08
524,2015-06-09,117.82954153187713,121.0,2015-06-09
525,2015-06-10,117.84271477830481,140.0,2015-06-10
526,2015-06-11,117.8558880247325,127.0,2015-06-11
527,2015-06-12,117.86906127116018,106.0,2015-06-12
528,2015-06-13,117.88223451758786,162.0,2015-06-13
529,2015-06-14,117.89540776401552,161.0,2015-06-14
530,2015-06-15,117.9085810104432,102.0,2015-06-15
531,2015-06-16,117.92175425687088,112.0,2015-06-16
532,2015-06-17,117.93492750329857,107.0,2015-06-17
533,2015-06-18,117.94810074972625,114.0,2015-06-18
534,2015-06-19,117.96127399615392,117.0,2015-06-19
535,2015-06-20,117.97444724258159,152.0,2015-06-20
536,2015-06-21,117.98762048900927,159.0,2015-06-21
537,2015-06-22,118.00079373543696,118.0,2015-06-22
538,2015-06-23,118.01396698186464,130.0,2015-06-23
539,2015-06-24,118.02714022829232,105.0,2015-06-24
540,2015-06-25,118.04031347472,109.0,2015-06-25
541,2015-06-26,118.05348672114768,116.0,2015-06-26
542,2015-06-27,118.06665996757535,137.0,2015-06-27
543,2015-06-28,118.07983321400303,147.0,2015-06-28
544,2015-06-29,118.09300646043071,118.0,2015-06-29
545,2015-06-30,118.1061797068584,115.0,2015-06-30
546,2015-07-01,118.12377877485537,116.0,2015-07-01
547,2015-07-02,118.14137784285235,131.0,2015-07-02
548,2015-07-03,118.1589769108493,98.0,2015-07-03
549,2015-07-04,118.17657597884629,211.0,2015-07-04
550,2015-07-05,118.19417504684326,210.0,2015-07-05
551,2015-07-06,118.21177411484024,107.0,2015-07-06
552,2015-07-07,118.22937318283721,112.0,2015-07-07
553,2015-07-08,118.24697225083416,99.0,2015-07-08
554,2015-07-09,118.26457131883114,121.0,2015-07-09
555,2015-07-10,118.28217038682813,119.0,2015-07-10
556,2015-07-11,118.2997694548251,110.0,2015-07-11
557,2015-07-12,118.31736852282206,176.0,2015-07-12
558,2015-07-13,118.33496759081905,112.0,2015-07-13
559,2015-07-14,118.352566658816,140.0,2015-07-14
560,2015-07-15,118.37016572681298,156.0,2015-07-15
561,2015-07-16,118.38776479480995,129.0,2015-07-16
562,2015-07-17,118.40536386280694,143.0,2015-07-17
563,2015-07-18,118.4229629308039,146.0,2015-07-18
564,2015-07-19,118.44056199880089,171.0,2015-07-19
565,2015-07-20,118.45816106679784,129.0,2015-07-20
566,2015-07-21,118.47576013479483,109.0,2015-07-21
567,2015-07-22,118.4933592027918,136.0,2015-07-22
568,2015-07-23,118.51095827078878,121.0,2015-07-23
569,2015-07-24,118.52855733878575,128.0,2015-07-24
570,2015-07-25,118.54615640678273,156.0,2015-07-25
571,2015-07-26,118.56375547477968,159.0,2015-07-26
572,2015-07-27,118.58135454277665,132.0,2015-07-27
573,2015-07-28,118.59895361077363,95.0,2015-07-28
574,2015-07-29,118.6165526787706,104.0,2015-07-29
575,2015-07-30,118.63415174676757,146.0,2015-07-30
576,2015-07-31,118.65175081476454,126.0,2015-07-31
577,2015-08-01,118.66934988276152,171.0,2015-08-01
578,2015-08-02,118.68694895075849,223.0,2015-08-02
579,2015-08-03,118.70454801875547,133.0,2015-08-03
580,2015-08-04,118.72214708675243,132.0,2015-08-04
581,2015-08-05,118.73974615474941,124.0,2015-08-05
582,2015-08-06,118.75734522274638,98.0,2015-08-06
583,2015-08-07,118.77494429074336,118.0,2015-08-07
584,2015-08-08,118.79254335874033,180.0,2015-08-08
585,2015-08-09,118.81014242673731,150.0,2015-08-09
586,2015-08-10,118.82774149473427,133.0,2015-08-10
587,2015-08-11,118.84534056273125,122.0,2015-08-11
588,2015-08-12,118.86293963072822,112.0,2015-08-12
589,2015-08-13,118.8805386987252,122.0,2015-08-13
590,2015-08-14,118.89813776672217,118.0,2015-08-14
591,2015-08-15,118.91573683471913,128.0,2015-08-15
592,2015-08-16,118.93333590271611,189.0,2015-08-16
593,2015-08-17,118.95093497071308,119.0,2015-08-17
594,2015-08-18,118.96853403871006,112.0,2015-08-18
595,2015-08-19,118.98613310670703,106.0,2015-08-19
596,2015-08-20,119.00838373259103,101.0,2015-08-20
597,2015-08-21,119.03063435847503,134.0,2015-08-21
598,2015-08-22,119.05288498435903,162.0,2015-08-22
599,2015-08-23,119.07513561024302,156.0,2015-08-23
600,2015-08-24,119.09738623612704,132.0,2015-08-24
601,2015-08-25,119.11963686201103,131.0,2015-08-25
602,2015-08-26,119.14188748789503,101.0,2015-08-26
603,2015-08-27,119.16413811377903,101.0,2015-08-27
604,2015-08-28,119.18638873966303,99.0,2015-08-28
605,2015-08-29,119.20863936554704,171.0,2015-08-29
606,2015-08-30,119.23088999143104,153.0,2015-08-30
607,2015-08-31,119.25314061731504,113.0,2015-08-31
608,2015-09-01,119.27539124319904,139.0,2015-09-01
609,2015-09-02,119.29764186908304,131.0,2015-09-02
610,2015-09-03,119.31989249496705,104.0,2015-09-03
611,2015-09-04,119.34214312085103,104.0,2015-09-04
612,2015-09-05,119.36439374673503,178.0,2015-09-05
613,2015-09-06,119.38664437261903,174.0,2015-09-06
614,2015-09-07,119.40889499850303,137.0,2015-09-07
615,2015-09-08,119.43114562438703,118.0,2015-09-08
616,2015-09-09,119.45339625027104,122.0,2015-09-09
617,2015-09-10,119.47564687615504,100.0,2015-09-10
618,2015-09-11,119.49789750203904,114.0,2015-09-11
619,2015-09-12,119.52014812792304,164.0,2015-09-12
620,2015-09-13,119.54239875380703,159.0,2015-09-13
621,2015-09-14,119.56464937969105,96.0,2015-09-14
622,2015-09-15,119.58690000557505,101.0,2015-09-15
623,2015-09-16,119.60915063145904,100.0,2015-09-16
624,2015-09-17,119.63140125734304,120.0,2015-09-17
625,2015-09-18,119.65365188322704,106.0,2015-09-18
626,2015-09-19,119.67590250911105,159.0,2015-09-19
627,2015-09-20,119.69815313499505,183.0,2015-09-20
628,2015-09-21,119.72040376087905,97.0,2015-09-21
629,2015-09-22,119.74265438676305,140.0,2015-09-22
630,2015-09-23,119.76490501264703,118.0,2015-09-23
631,2015-09-24,119.78715563853103,95.0,2015-09-24
632,2015-09-25,119.80940626441505,110.0,2015-09-25
633,2015-09-26,119.83165689029904,138.0,2015-09-26
634,2015-09-27,119.85390751618304,182.0,2015-09-27
635,2015-09-28,119.87615814206704,141.0,2015-09-28
636,2015-09-29,119.89840876795104,102.0,2015-09-29
637,2015-09-30,119.92065939383505,109.0,2015-09-30
638,2015-10-01,119.94291001971905,132.0,2015-10-01
639,2015-10-02,119.96516064560305,99.0,2015-10-02
640,2015-10-03,119.98741127148705,107.0,2015-10-03
641,2015-10-04,120.00966189737105,122.0,2015-10-04
642,2015-10-05,120.03191252325506,101.0,2015-10-05
643,2015-10-06,120.05416314913906,99.0,2015-10-06
644,2015-10-07,120.07641377502304,97.0,2015-10-07
645,2015-10-08,120.0986715996328,93.0,2015-10-08
646,2015-10-09,120.12092942424255,102.0,2015-10-09
647,2015-10-10,120.14318724885229,153.0,2015-10-10
648,2015-10-11,120.16544507346204,121.0,2015-10-11
649,2015-10-12,120.1877028980718,108.0,2015-10-12
650,2015-10-13,120.20996072268154,113.0,2015-10-13
651,2015-10-14,120.2322185472913,110.0,2015-10-14
652,2015-10-15,120.25447637190105,98.0,2015-10-15
653,2015-10-16,120.27673419651079,88.0,2015-10-16
654,2015-10-17,120.29899202112054,162.0,2015-10-17
655,2015-10-18,120.3212498457303,126.0,2015-10-18
656,2015-10-19,120.34350767034005,129.0,2015-10-19
657,2015-10-20,120.3657654949498,114.0,2015-10-20
